min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;nbVoteGraph;weightVoteGraph;persuasionGraph;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;abstract;ideaGraph
32;80;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;80;4;845;2;2;0;4;2;0;0.5;0.0;0.5;2;2;2;8;0;[42];4;0;0;0;23;6;9;7;1;3;-1474443299;0;0.0;5.75;1.75;-3.209065025E7;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;85;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;85;8;885;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;8;0;[1];4;0;0;0;3;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;5;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;86;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;86;8;895;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[85];4;0;0;0;1;0;1;0;0;0;-1474028323;0;0.0;0.25;0.0;-3.177941825E7;true;3;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;87;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;87;30;902;1;1;0;4;0;2;0.0;0.5;0.5;0;0;0;19;31;[1];4;0;0;0;3;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;88;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;88;8;904;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;4;0;[85];4;0;0;0;1;0;1;0;0;0;-1474028323;0;0.0;0.25;0.0;-3.177941825E7;true;3;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;89;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;89;5;910;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;13;0;[1];2;0;0;0;1;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;93;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;93;5;971;1;1;0;1;1;0;1.0;0.0;0.0;0;0;0;12;0;[1];3;0;0;0;2;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;94;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;94;30;989;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;23;36;[1];3;0;0;0;2;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;97;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;97;4;1020;2;2;0;6;3;0;0.5;0.0;0.5;4;3;4;21;0;[93];3;0;0;0;2;1;1;0;0;0;-1473942523;0;0.0;0.5;0.0;-7.369712615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;102;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;102;7;1044;1;3;0;3;1;1;0.3333333333333333;0.3333333333333333;0.3333333333333334;0;0;0;27;0;[113514582];12;0;0;0;22;1;4;10;0;4;-1474913923;0;0.0;1.8333333333333333;0.8333333333333334;9.080068433333333E7;true;2;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;109;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;109;8;1098;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;3;0;[85];3;0;0;0;1;0;1;0;0;0;-1474028323;0;0.0;0.3333333333333333;0.0;4.489702166666667E8;true;2;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;111;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;111;3;1127;3;3;0;1;0;0;0.0;0.0;1.0;1;2;2;13;0;[109];2;0;0;0;0;0;0;0;0;0;-1473815897;0;0.0;0.0;0.0;-7.369079485E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;113;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;113;7;1145;1;6;0;11;0;2;0.0;0.18181818181818182;0.8181818181818181;7;0;10;8;0;[11221231241356768707114374145771447613878801518215214787146160909197941559510010116799105102103108107113112110115169];90;0;0;0;73;0;9;38;0;5;-1474913923;0;0.0;0.8111111111111111;0.4222222222222222;-2.134455571111111E7;true;3;3;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;114;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;114;99;1155;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;13;0;[1];2;0;0;0;1;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;118;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;118;4;1179;1;2;0;8;0;3;0.0;0.375;0.625;2;2;4;9;0;[1172];4;0;0;0;2;0;1;0;0;0;-1474913923;0;0.0;0.5;0.0;3.36573799E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;126;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;126;3;1240;2;7;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;1;1;1;7;16;[113];2;0;0;0;11;6;11;7;2;7;-1473768317;0;0.0;5.5;3.5;-7.368841585E8;false;0;1;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;127;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;127;7;1249;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;4;0;[1];2;0;0;0;1;1;1;0;0;0;-1474913923;0;0.0;0.5;0.0;-7.374569615E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;130;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;130;5;1277;1;8;0;8;0;4;0.0;0.5;0.5;2;0;3;12;0;[11221231241356768707114374145771447613878801518215214787146160909197941559510016910116799105102103176108107113172112171110115184185];100;0;0;0;96;0;11;48;0;7;-1474913923;0;0.0;0.96;0.48;-6996745.35;true;7;0;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;139;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;139;8;1451;2;7;0;2;0;0;0.0;0.0;1.0;0;0;0;7;22;[113];2;0;0;0;11;6;11;7;2;7;-1473768317;0;0.0;5.5;3.5;-7.368841585E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;141;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;141;8;1464;3;8;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[139];2;0;0;0;2;0;2;0;0;0;-1473462584;0;0.0;1.0;0.0;-7.36731292E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;143;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;143;8;1482;3;8;0;1;0;0;0.0;0.0;1.0;0;0;0;8;0;[139];2;0;0;0;2;0;2;0;0;0;-1473462584;0;0.0;1.0;0.0;-7.36731292E8;true;1;0;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
32;162;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;107;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;162;8;1723;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[127];2;0;0;0;0;0;0;0;0;0;-1473664826;0;0.0;0.0;0.0;-7.36832413E8;false;0;0;0;0;0;0;0;0;0;0;0;0;on Activité (by nikos2504) (id=173): "Sport de chambre ca va à tout le monde ?" +0 by nikos2504 (id=30) scores{ creativite 3.0 pertinence 38.0 persuasion 3.9130952380952375 adaptation 1.5 };[]
33;1;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[[4:7:126:33:1:175:126:7:[[33:1:0]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;1;1;0;1.0;0.0;0.0;0;0;0;6;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;22;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;9;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;9;5;206;1;1;0;1;0;1;0.0;1.0;0.0;0;0;0;19;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;10;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;8;220;1;1;0;3;2;0;0.6666666666666666;0.0;0.33333333333333337;3;2;3;6;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;12;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;12;3;233;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;11;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;13;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;13;8;240;2;2;0;2;0;0;0.0;0.0;1.0;2;0;2;6;0;[10];7;0;0;0;14;0;3;14;0;3;-1474692993;0;0.0;1.8333333333333333;1.8333333333333333;2.0274493783333334E8;true;6;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;16;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;16;8;249;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;0;[13];7;0;0;0;7;0;2;7;0;2;-1474673477;0;0.0;0.8333333333333334;0.8333333333333334;2.0276120116666666E8;true;6;4;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;18;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;4;266;1;4;0;7;4;0;0.5714285714285714;0.0;0.4285714285714286;6;18;19;8;0;[1659];14;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.125;0.0;-3.2350104875E7;false;0;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;19;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;5;268;4;4;0;2;0;0;0.0;0.0;1.0;2;0;1;5;0;[16];7;0;0;0;0;0;0;0;0;0;-1474664554;0;0.0;0.0;0.0;-7.37332277E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;20;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;20;8;283;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;6;0;[9];7;0;0;0;6;1;1;0;0;0;-1474707158;0;0.0;0.5;0.0;-7.37353579E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;22;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;22;8;293;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;10;0;[20];7;0;0;0;0;0;0;0;0;0;-1474630499;0;0.0;0.0;0.0;-7.373152495E8;true;6;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;24;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;7;293;1;1;0;4;1;0;0.25;0.0;0.75;4;2;5;28;0;[1];7;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.25;0.0;-3.244361825E7;false;0;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;29;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;8;337;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;11;0;[22];6;0;0;0;0;0;0;0;0;0;-1474620453;0;0.0;0.0;0.0;-7.373102265E8;true;5;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;32;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;32;4;397;1;1;0;1;0;0;0.0;0.0;1.0;0;0;0;7;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;5;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;33;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;8;402;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;5;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;3;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;36;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;36;8;417;2;2;0;1;0;1;0.0;1.0;0.0;0;0;0;4;0;[33];6;0;0;0;0;0;0;0;0;0;-1474511331;0;0.0;0.0;0.0;-7.372556655E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;37;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;37;6;424;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;14;[32];6;0;0;0;5;0;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;39;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;8;437;2;2;0;2;0;1;0.0;0.5;0.5;0;0;0;11;0;[32];6;0;0;0;5;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;false;0;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;41;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;41;4;457;2;2;0;1;0;1;0.0;1.0;0.0;1;2;2;7;0;[32];6;0;0;0;5;1;1;0;0;0;-1474516026;0;0.0;0.5;0.0;-7.37258013E8;true;5;2;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
33;42;12;[2:3:4:5:6:7:8:30:76:99];66;54;54;1;1;109;0;[];[];[];[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;8;470;1;1;0;9;2;2;0.2222222222222222;0.2222222222222222;0.5555555555555556;3;0;10;4;0;[1];6;0;0;0;4;0;1;0;0;0;-1474913923;0;0.0;0.3333333333333333;0.0;4.483798166666667E8;false;0;12;0;0;0;0;0;0;0;0;0;0;on idea 48 (by CR7) (id=175): "" +1 by CR7 (id=7) scores{ creativite 5.0 pertinence 0.0 persuasion -5.071428571428571 adaptation 0.38333333333333464 };[]
